Month,Day,Facility,Supplier,Supplier_Type,Weight_lbs,Volume_cuft,Trucks_Needed,Weight_Utilization_Pct,Volume_Utilization_Pct,Binding_Constraint,Num_SKUs,SKUs_Delivered
71,14,Sacramento,Canvas & Co.,Domestic,43977.04762,960.0557209,1,97.72677249,26.66821447,weight,2,"SKUA1,SKUA3"
71,14,Sacramento,Bound to Learn,Domestic,1111658.333,52925.57044,25,98.81407407,58.80618937,weight,2,"SKUT3,SKUT4"
71,14,Sacramento,Form & Function,Domestic,325319.2857,181860.6905,51,14.17513228,99.05266366,volume,2,"SKUD1,SKUD2"
71,14,Sacramento,VoltEdge,International,1815882.857,214283.2341,60,67.25492063,99.20520098,volume,2,"SKUE1,SKUE2"
71,14,Austin,Bound to Learn,Domestic,1374476.19,66641.26984,31,98.52875917,59.7143995,weight,1,SKUT2
71,14,Austin,Form & Function,Domestic,1005022.857,335198.3915,94,23.75940561,99.05389821,volume,2,"SKUC1,SKUC2"
71,14,Austin,VoltEdge,International,169066.6667,27050.66667,8,46.96296296,93.92592593,volume,1,SKUE3
71,15,Columbus,The Write Stuff,International,35003.57143,810.2678571,1,77.78571429,22.50744048,weight,1,SKUW1
71,15,Columbus,Canvas & Co.,Domestic,8733.714286,78.97238757,1,19.40825397,2.193677432,weight,1,SKUA1
71,15,Columbus,Bound to Learn,Domestic,52044.04762,1517.951389,2,57.82671958,21.08265818,weight,1,SKUT1
71,15,Columbus,Form & Function,Domestic,936175,406762.6667,113,18.41052114,99.99082268,volume,2,"SKUD2,SKUC2"
71,15,Sacramento,The Write Stuff,International,90248.80952,1671.27425,3,66.85097002,15.47476158,weight,1,SKUW2
71,15,Sacramento,Canvas & Co.,Domestic,53345.04762,1492.155864,2,59.27227513,20.724387,weight,2,"SKUA2,SKUA3"
71,15,Sacramento,Bound to Learn,Domestic,50367.85714,1469.0625,2,55.96428571,20.40364583,weight,1,SKUT4
71,15,Sacramento,Form & Function,Domestic,254537.619,248429.8333,70,8.080559335,98.5832672,volume,2,"SKUD1,SKUD3"
71,15,Sacramento,VoltEdge,International,169066.6667,27050.66667,8,46.96296296,93.92592593,volume,1,SKUE3
71,15,Austin,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,15,Austin,Bound to Learn,Domestic,2435766.667,118097.7778,55,98.41481481,59.64534231,weight,2,"SKUT2,SKUT3"
71,15,Austin,Form & Function,Domestic,269822.8571,99934.39153,28,21.41451247,99.14126144,volume,1,SKUC1
71,15,Austin,VoltEdge,International,1815882.857,214283.2341,60,67.25492063,99.20520098,volume,2,"SKUE1,SKUE2"
71,16,Columbus,The Write Stuff,International,125252.381,2481.542108,3,92.77954145,22.97724174,weight,2,"SKUW1,SKUW2"
71,16,Columbus,Canvas & Co.,Domestic,8733.714286,78.97238757,1,19.40825397,2.193677432,weight,1,SKUA1
71,16,Columbus,Bound to Learn,Domestic,1374476.19,66641.26984,31,98.52875917,59.7143995,weight,1,SKUT2
71,16,Columbus,Form & Function,Domestic,735200,235264,66,24.75420875,99.01683502,volume,1,SKUC2
71,16,Columbus,VoltEdge,International,88740,1711.805556,2,98.6,23.77507716,weight,1,SKUE1
71,16,Sacramento,Bound to Learn,Domestic,52044.04762,1517.951389,2,57.82671958,21.08265818,weight,1,SKUT1
71,16,Sacramento,Form & Function,Domestic,394167.1429,110296.4153,31,28.25570917,98.83191339,volume,2,"SKUD1,SKUC1"
71,16,Sacramento,VoltEdge,International,1896209.524,239622.0952,67,62.89252152,99.34581063,volume,2,"SKUE2,SKUE3"
71,16,Austin,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,16,Austin,Canvas & Co.,Domestic,53345.04762,1492.155864,2,59.27227513,20.724387,weight,2,"SKUA2,SKUA3"
71,16,Austin,Bound to Learn,Domestic,1111658.333,52925.57044,25,98.81407407,58.80618937,weight,2,"SKUT3,SKUT4"
71,16,Austin,Form & Function,Domestic,331168.3333,409566.4762,114,6.455523067,99.79689966,volume,2,"SKUD2,SKUD3"
71,17,Columbus,The Write Stuff,International,90248.80952,1671.27425,3,66.85097002,15.47476158,weight,1,SKUW2
71,17,Columbus,Canvas & Co.,Domestic,18101.71429,611.0725309,1,40.22603175,16.97423697,weight,1,SKUA2
71,17,Columbus,Bound to Learn,Domestic,1113334.524,52974.45933,25,98.96306878,58.86051036,weight,2,"SKUT1,SKUT3"
71,17,Columbus,Form & Function,Domestic,130193.3333,238067.8095,67,4.318186844,98.70141357,volume,1,SKUD3
71,17,Sacramento,The Write Stuff,International,35003.57143,810.2678571,1,77.78571429,22.50744048,weight,1,SKUW1
71,17,Sacramento,Canvas & Co.,Domestic,8733.714286,78.97238757,1,19.40825397,2.193677432,weight,1,SKUA1
71,17,Sacramento,Bound to Learn,Domestic,50367.85714,1469.0625,2,55.96428571,20.40364583,weight,1,SKUT4
71,17,Sacramento,Form & Function,Domestic,1005022.857,335198.3915,94,23.75940561,99.05389821,volume,2,"SKUC1,SKUC2"
71,17,Sacramento,VoltEdge,International,257806.6667,28762.47222,8,71.61296296,99.86969522,volume,2,"SKUE1,SKUE3"
71,17,Austin,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,17,Austin,Canvas & Co.,Domestic,35243.33333,881.0833333,1,78.31851852,24.47453704,weight,1,SKUA3
71,17,Austin,Bound to Learn,Domestic,1374476.19,66641.26984,31,98.52875917,59.7143995,weight,1,SKUT2
71,17,Austin,Form & Function,Domestic,325319.2857,181860.6905,51,14.17513228,99.05266366,volume,2,"SKUD1,SKUD2"
71,17,Austin,VoltEdge,International,1727142.857,212571.4286,60,63.96825397,98.41269841,volume,1,SKUE2
71,18,Columbus,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,18,Columbus,Bound to Learn,Domestic,102411.9048,2987.013889,3,75.86067019,27.65753601,weight,2,"SKUT1,SKUT4"
71,18,Columbus,Form & Function,Domestic,331168.3333,409566.4762,114,6.455523067,99.79689966,volume,2,"SKUD2,SKUD3"
71,18,Columbus,VoltEdge,International,169066.6667,27050.66667,8,46.96296296,93.92592593,volume,1,SKUE3
71,18,Sacramento,The Write Stuff,International,90248.80952,1671.27425,3,66.85097002,15.47476158,weight,1,SKUW2
71,18,Sacramento,Canvas & Co.,Domestic,18101.71429,611.0725309,1,40.22603175,16.97423697,weight,1,SKUA2
71,18,Sacramento,Bound to Learn,Domestic,1374476.19,66641.26984,31,98.52875917,59.7143995,weight,1,SKUT2
71,18,Sacramento,Form & Function,Domestic,124344.2857,10362.02381,3,92.10687831,95.9446649,volume,1,SKUD1
71,18,Sacramento,VoltEdge,International,88740,1711.805556,2,98.6,23.77507716,weight,1,SKUE1
71,18,Austin,The Write Stuff,International,35003.57143,810.2678571,1,77.78571429,22.50744048,weight,1,SKUW1
71,18,Austin,Canvas & Co.,Domestic,43977.04762,960.0557209,1,97.72677249,26.66821447,weight,2,"SKUA1,SKUA3"
71,18,Austin,Bound to Learn,Domestic,1061290.476,51456.50794,24,98.26763668,59.55614345,weight,1,SKUT3
71,18,Austin,Form & Function,Domestic,1005022.857,335198.3915,94,23.75940561,99.05389821,volume,2,"SKUC1,SKUC2"
71,18,Austin,VoltEdge,International,1727142.857,212571.4286,60,63.96825397,98.41269841,volume,1,SKUE2
71,19,Columbus,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,19,Columbus,Bound to Learn,Domestic,1061290.476,51456.50794,24,98.26763668,59.55614345,weight,1,SKUT3
71,19,Columbus,VoltEdge,International,169066.6667,27050.66667,8,46.96296296,93.92592593,volume,1,SKUE3
71,19,Sacramento,Canvas & Co.,Domestic,43977.04762,960.0557209,1,97.72677249,26.66821447,weight,2,"SKUA1,SKUA3"
71,19,Sacramento,Bound to Learn,Domestic,52044.04762,1517.951389,2,57.82671958,21.08265818,weight,1,SKUT1
71,19,Sacramento,Form & Function,Domestic,1135216.19,573266.2011,160,15.76689153,99.52538213,volume,3,"SKUD3,SKUC1,SKUC2"
71,19,Sacramento,VoltEdge,International,1815882.857,214283.2341,60,67.25492063,99.20520098,volume,2,"SKUE1,SKUE2"
71,19,Austin,The Write Stuff,International,125252.381,2481.542108,3,92.77954145,22.97724174,weight,2,"SKUW1,SKUW2"
71,19,Austin,Canvas & Co.,Domestic,18101.71429,611.0725309,1,40.22603175,16.97423697,weight,1,SKUA2
71,19,Austin,Bound to Learn,Domestic,1424844.048,68110.33234,32,98.94750331,59.12355238,weight,2,"SKUT2,SKUT4"
71,19,Austin,Form & Function,Domestic,325319.2857,181860.6905,51,14.17513228,99.05266366,volume,2,"SKUD1,SKUD2"
71,20,Columbus,The Write Stuff,International,90248.80952,1671.27425,3,66.85097002,15.47476158,weight,1,SKUW2
71,20,Columbus,Canvas & Co.,Domestic,26835.42857,690.0449184,1,59.63428571,19.1679144,weight,2,"SKUA1,SKUA2"
71,20,Columbus,Form & Function,Domestic,735200,235264,66,24.75420875,99.01683502,volume,1,SKUC2
71,20,Columbus,VoltEdge,International,169066.6667,27050.66667,8,46.96296296,93.92592593,volume,1,SKUE3
71,20,Sacramento,The Write Stuff,International,69039.28571,1278.505291,2,76.71031746,17.75701793,weight,1,SKUW3
71,20,Sacramento,Form & Function,Domestic,725335.4762,519862.8915,145,11.11625251,99.59059225,volume,4,"SKUD1,SKUD2,SKUD3,SKUC1"
71,20,Sacramento,VoltEdge,International,1727142.857,212571.4286,60,63.96825397,98.41269841,volume,1,SKUE2
71,20,Austin,The Write Stuff,International,35003.57143,810.2678571,1,77.78571429,22.50744048,weight,1,SKUW1
71,20,Austin,Canvas & Co.,Domestic,35243.33333,881.0833333,1,78.31851852,24.47453704,weight,1,SKUA3
71,20,Austin,Bound to Learn,Domestic,2538178.571,121084.7917,57,98.95433027,59.00818307,weight,4,"SKUT1,SKUT2,SKUT3,SKUT4"
71,20,Austin,VoltEdge,International,88740,1711.805556,2,98.6,23.77507716,weight,1,SKUE1
71,21,Columbus,Canvas & Co.,Domestic,8733.714286,78.97238757,1,19.40825397,2.193677432,weight,1,SKUA1
71,21,Columbus,Bound to Learn,Domestic,1113334.524,52974.45933,25,98.96306878,58.86051036,weight,2,"SKUT1,SKUT3"
71,21,Columbus,Form & Function,Domestic,1005022.857,335198.3915,94,23.75940561,99.05389821,volume,2,"SKUC1,SKUC2"
71,21,Columbus,VoltEdge,International,88740,1711.805556,2,98.6,23.77507716,weight,1,SKUE1
71,21,Sacramento,The Write Stuff,International,90248.80952,1671.27425,3,66.85097002,15.47476158,weight,1,SKUW2
71,21,Sacramento,Canvas & Co.,Domestic,18101.71429,611.0725309,1,40.22603175,16.97423697,weight,1,SKUA2
71,21,Sacramento,Form & Function,Domestic,331168.3333,409566.4762,114,6.455523067,99.79689966,volume,2,"SKUD2,SKUD3"
71,21,Sacramento,VoltEdge,International,1896209.524,239622.0952,67,62.89252152,99.34581063,volume,2,"SKUE2,SKUE3"
71,21,Austin,The Write Stuff,International,104042.8571,2088.773148,3,77.06878307,19.34049211,weight,2,"SKUW1,SKUW3"
71,21,Austin,Canvas & Co.,Domestic,35243.33333,881.0833333,1,78.31851852,24.47453704,weight,1,SKUA3
71,21,Austin,Bound to Learn,Domestic,1424844.048,68110.33234,32,98.94750331,59.12355238,weight,2,"SKUT2,SKUT4"
71,21,Austin,Form & Function,Domestic,124344.2857,10362.02381,3,92.10687831,95.9446649,volume,1,SKUD1
72,1,Columbus,The Write Stuff,International,74540.47619,1380.379189,2,82.82275132,19.17193318,weight,2,"SKUW2,SKUW3"
72,1,Columbus,Canvas & Co.,Domestic,25963.42857,714.2760692,1,57.69650794,19.84100192,weight,2,"SKUA1,SKUA2"
72,1,Columbus,Bound to Learn,Domestic,1963997.619,95224.12698,44,99.19179894,60.11624178,weight,2,"SKUT2,SKUT3"
72,1,Columbus,Form & Function,Domestic,5375,483.6666667,1,11.94444444,13.43518519,volume,2,"SKUD1,SKUD2"
72,1,Sacramento,The Write Stuff,International,106527.381,2021.323854,3,78.90917108,18.71596161,weight,3,"SKUW1,SKUW2,SKUW3"
72,1,Sacramento,Canvas & Co.,Domestic,649.7142857,21.93287037,1,1.443809524,0.609246399,weight,1,SKUA2
72,1,Sacramento,Bound to Learn,Domestic,1433738.095,68515.45635,32,99.5651455,59.47522253,weight,3,"SKUT1,SKUT2,SKUT3"
72,1,Sacramento,Form & Function,Domestic,825937.8571,363965.6138,102,17.99428883,99.11917586,volume,5,"SKUD1,SKUD2,SKUD3,SKUC1,SKUC2"
72,1,Sacramento,VoltEdge,International,1217659.048,145793.1349,41,65.99778036,98.77583667,volume,2,"SKUE1,SKUE2"
72,1,Austin,The Write Stuff,International,4835.714286,89.55026455,1,10.74603175,2.487507349,weight,2,"SKUW2,SKUW3"
72,1,Austin,Canvas & Co.,Domestic,13115.90476,333.5876323,1,29.14645503,9.266323119,weight,2,"SKUA2,SKUA3"
72,1,Austin,Bound to Learn,Domestic,340898.8095,15804.34028,8,94.69411376,54.87618152,weight,3,"SKUT2,SKUT3,SKUT4"
72,1,Austin,Form & Function,Domestic,336069.2857,182828.0238,51,14.64354186,99.57953367,volume,2,"SKUD1,SKUD2"
72,1,Austin,VoltEdge,International,46019.04762,7363.047619,3,34.08818342,68.17636684,volume,1,SKUE3
72,2,Columbus,Form & Function,Domestic,330694.2857,182344.3571,51,14.40933707,99.31609866,volume,2,"SKUD1,SKUD2"
72,2,Columbus,VoltEdge,International,83790,1616.319444,2,93.1,22.44888117,weight,1,SKUE1
72,2,Sacramento,The Write Stuff,International,123748.0952,2442.339065,3,91.66525573,22.6142506,weight,2,"SKUW1,SKUW2"
72,2,Sacramento,Bound to Learn,Domestic,41777.38095,1218.506944,1,92.83862434,33.84741512,weight,1,SKUT4
72,2,Sacramento,Form & Function,Domestic,112685,206052.5714,58,4.31743295,98.68418172,volume,1,SKUD3
72,2,Sacramento,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,2,Austin,The Write Stuff,International,69704.7619,1290.828924,2,77.44973545,17.9281795,weight,1,SKUW3
72,2,Austin,Canvas & Co.,Domestic,55586.57143,1437.614253,2,61.76285714,19.96686462,weight,3,"SKUA1,SKUA2,SKUA3"
72,2,Austin,Bound to Learn,Domestic,2791010.714,134320.5208,63,98.44834971,59.22421553,weight,3,"SKUT1,SKUT2,SKUT3"
72,2,Austin,Form & Function,Domestic,915371.4286,304213.3333,85,23.93127918,99.416122,volume,2,"SKUC1,SKUC2"
72,2,Austin,VoltEdge,International,156761.9048,25081.90476,7,49.76568405,99.5313681,volume,1,SKUE3
72,3,Columbus,The Write Stuff,International,32552.85714,753.5383598,1,72.33968254,20.93162111,weight,1,SKUW1
72,3,Columbus,Canvas & Co.,Domestic,18751.42857,633.0054012,1,41.66984127,17.58348337,weight,1,SKUA2
72,3,Columbus,Bound to Learn,Domestic,46072.61905,1343.784722,2,51.19179894,18.6636767,weight,1,SKUT4
72,3,Columbus,Form & Function,Domestic,489383.5714,308349.6481,86,12.64557032,99.59613958,volume,3,"SKUD1,SKUD3,SKUC1"
72,3,Sacramento,Form & Function,Domestic,691142.8571,221165.7143,62,24.77214542,99.08858167,volume,1,SKUC2
72,3,Sacramento,VoltEdge,International,240551.9048,26698.22421,8,66.81997354,92.70216738,volume,2,"SKUE1,SKUE3"
72,3,Austin,The Write Stuff,International,160900,2979.62963,4,89.38888889,20.69187243,weight,2,"SKUW2,SKUW3"
72,3,Austin,Canvas & Co.,Domestic,37558.95238,811.1537147,1,83.46433862,22.53204763,weight,2,"SKUA1,SKUA3"
72,3,Austin,Bound to Learn,Domestic,2791119.048,134323.6806,63,98.45217099,59.22560871,weight,3,"SKUT1,SKUT2,SKUT3"
72,3,Austin,Form & Function,Domestic,201021.4286,171538.2857,48,9.306547619,99.26984127,volume,1,SKUD2
72,3,Austin,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,4,Columbus,Canvas & Co.,Domestic,8009.904762,72.42752425,1,17.79978836,2.011875674,weight,1,SKUA1
72,4,Columbus,Bound to Learn,Domestic,98008.33333,2858.576389,3,72.59876543,26.4682999,weight,2,"SKUT1,SKUT4"
72,4,Columbus,Form & Function,Domestic,803827.8571,427218.2857,119,15.01079098,99.72415633,volume,2,"SKUD3,SKUC2"
72,4,Columbus,VoltEdge,International,1829032.381,230899.8095,65,62.53102157,98.67513228,volume,2,"SKUE2,SKUE3"
72,4,Sacramento,The Write Stuff,International,102257.619,2044.367284,3,75.74638448,18.9293267,weight,2,"SKUW1,SKUW3"
72,4,Sacramento,Canvas & Co.,Domestic,18751.42857,633.0054012,1,41.66984127,17.58348337,weight,1,SKUA2
72,4,Sacramento,Bound to Learn,Domestic,1660580.952,80513.01587,37,99.73459173,60.44520711,weight,1,SKUT2
72,4,Sacramento,Form & Function,Domestic,330694.2857,182344.3571,51,14.40933707,99.31609866,volume,2,"SKUD1,SKUD2"
72,4,Sacramento,VoltEdge,International,83790,1616.319444,2,93.1,22.44888117,weight,1,SKUE1
72,4,Austin,The Write Stuff,International,91195.2381,1688.800705,3,67.55202822,15.63704357,weight,1,SKUW2
72,4,Austin,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,4,Austin,Bound to Learn,Domestic,1078602.381,52295.87302,24,99.87059083,60.52763081,weight,1,SKUT3
72,4,Austin,Form & Function,Domestic,247025.7143,91491.00529,26,21.11330891,97.74680052,volume,1,SKUC1
72,5,Columbus,The Write Stuff,International,69704.7619,1290.828924,2,77.44973545,17.9281795,weight,1,SKUW3
72,5,Columbus,Bound to Learn,Domestic,51935.71429,1514.791667,2,57.70634921,21.03877315,weight,1,SKUT1
72,5,Columbus,Form & Function,Domestic,112685,206052.5714,58,4.31743295,98.68418172,volume,1,SKUD3
72,5,Columbus,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,5,Sacramento,The Write Stuff,International,91195.2381,1688.800705,3,67.55202822,15.63704357,weight,1,SKUW2
72,5,Sacramento,Canvas & Co.,Domestic,26761.33333,705.4329255,1,59.46962963,19.59535904,weight,2,"SKUA1,SKUA2"
72,5,Sacramento,Bound to Learn,Domestic,2739183.333,132808.8889,61,99.78809957,60.47763611,weight,2,"SKUT2,SKUT3"
72,5,Sacramento,Form & Function,Domestic,820815.7143,231971.7857,65,28.0620757,99.13324176,volume,2,"SKUD1,SKUC2"
72,5,Sacramento,VoltEdge,International,83790,1616.319444,2,93.1,22.44888117,weight,1,SKUE1
72,5,Austin,The Write Stuff,International,32552.85714,753.5383598,1,72.33968254,20.93162111,weight,1,SKUW1
72,5,Austin,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,5,Austin,Bound to Learn,Domestic,46072.61905,1343.784722,2,51.19179894,18.6636767,weight,1,SKUT4
72,5,Austin,Form & Function,Domestic,448047.1429,263029.291,74,13.45486915,98.73471885,volume,2,"SKUD2,SKUC1"
72,5,Austin,VoltEdge,International,156761.9048,25081.90476,7,49.76568405,99.5313681,volume,1,SKUE3
72,6,Columbus,The Write Stuff,International,123748.0952,2442.339065,3,91.66525573,22.6142506,weight,2,"SKUW1,SKUW2"
72,6,Columbus,Canvas & Co.,Domestic,26761.33333,705.4329255,1,59.46962963,19.59535904,weight,2,"SKUA1,SKUA2"
72,6,Columbus,Bound to Learn,Domestic,1078602.381,52295.87302,24,99.87059083,60.52763081,weight,1,SKUT3
72,6,Columbus,Form & Function,Domestic,820815.7143,231971.7857,65,28.0620757,99.13324176,volume,2,"SKUD1,SKUC2"
72,6,Columbus,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,6,Sacramento,The Write Stuff,International,69704.7619,1290.828924,2,77.44973545,17.9281795,weight,1,SKUW3
72,6,Sacramento,Bound to Learn,Domestic,1660580.952,80513.01587,37,99.73459173,60.44520711,weight,1,SKUT2
72,6,Sacramento,Form & Function,Domestic,448047.1429,263029.291,74,13.45486915,98.73471885,volume,2,"SKUD2,SKUC1"
72,6,Austin,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,6,Austin,Bound to Learn,Domestic,98008.33333,2858.576389,3,72.59876543,26.4682999,weight,2,"SKUT1,SKUT4"
72,6,Austin,Form & Function,Domestic,112685,206052.5714,58,4.31743295,98.68418172,volume,1,SKUD3
72,6,Austin,VoltEdge,International,240551.9048,26698.22421,8,66.81997354,92.70216738,volume,2,"SKUE1,SKUE3"
72,7,Columbus,The Write Stuff,International,193452.8571,3733.167989,5,85.97904762,20.73982216,weight,3,"SKUW1,SKUW2,SKUW3"
72,7,Columbus,Canvas & Co.,Domestic,8009.904762,72.42752425,1,17.79978836,2.011875674,weight,1,SKUA1
72,7,Columbus,Form & Function,Domestic,691142.8571,221165.7143,62,24.77214542,99.08858167,volume,1,SKUC2
72,7,Sacramento,Canvas & Co.,Domestic,18751.42857,633.0054012,1,41.66984127,17.58348337,weight,1,SKUA2
72,7,Sacramento,Bound to Learn,Domestic,1176610.714,55154.4494,27,96.84038801,56.7432607,weight,3,"SKUT1,SKUT3,SKUT4"
72,7,Sacramento,Form & Function,Domestic,489383.5714,308349.6481,86,12.64557032,99.59613958,volume,3,"SKUD1,SKUD3,SKUC1"
72,7,Sacramento,VoltEdge,International,1829032.381,230899.8095,65,62.53102157,98.67513228,volume,2,"SKUE2,SKUE3"
72,7,Austin,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,7,Austin,Bound to Learn,Domestic,1660580.952,80513.01587,37,99.73459173,60.44520711,weight,1,SKUT2
72,7,Austin,Form & Function,Domestic,201021.4286,171538.2857,48,9.306547619,99.26984127,volume,1,SKUD2
72,7,Austin,VoltEdge,International,83790,1616.319444,2,93.1,22.44888117,weight,1,SKUE1
72,8,Columbus,The Write Stuff,International,32552.85714,753.5383598,1,72.33968254,20.93162111,weight,1,SKUW1
72,8,Columbus,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,8,Columbus,Form & Function,Domestic,376698.5714,102297.0767,29,28.86579091,97.98570567,volume,2,"SKUD1,SKUC1"
72,8,Columbus,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,8,Sacramento,Canvas & Co.,Domestic,26761.33333,705.4329255,1,59.46962963,19.59535904,weight,2,"SKUA1,SKUA2"
72,8,Sacramento,Bound to Learn,Domestic,46072.61905,1343.784722,2,51.19179894,18.6636767,weight,1,SKUT4
72,8,Sacramento,Form & Function,Domestic,892164.2857,392704,110,18.02352092,99.16767677,volume,2,"SKUD2,SKUC2"
72,8,Sacramento,VoltEdge,International,240551.9048,26698.22421,8,66.81997354,92.70216738,volume,2,"SKUE1,SKUE3"
72,8,Austin,The Write Stuff,International,160900,2979.62963,4,89.38888889,20.69187243,weight,2,"SKUW2,SKUW3"
72,8,Austin,Bound to Learn,Domestic,2791119.048,134323.6806,63,98.45217099,59.22560871,weight,3,"SKUT1,SKUT2,SKUT3"
72,8,Austin,Form & Function,Domestic,112685,206052.5714,58,4.31743295,98.68418172,volume,1,SKUD3
72,9,Columbus,The Write Stuff,International,69704.7619,1290.828924,2,77.44973545,17.9281795,weight,1,SKUW3
72,9,Columbus,Canvas & Co.,Domestic,26761.33333,705.4329255,1,59.46962963,19.59535904,weight,2,"SKUA1,SKUA2"
72,9,Columbus,Form & Function,Domestic,820815.7143,231971.7857,65,28.0620757,99.13324176,volume,2,"SKUD1,SKUC2"
72,9,Sacramento,The Write Stuff,International,32552.85714,753.5383598,1,72.33968254,20.93162111,weight,1,SKUW1
72,9,Sacramento,Bound to Learn,Domestic,1130538.095,53810.66468,26,96.62718763,57.49002637,weight,2,"SKUT1,SKUT3"
72,9,Sacramento,Form & Function,Domestic,359710.7143,297543.5767,83,9.63080895,99.57951028,volume,2,"SKUD3,SKUC1"
72,9,Sacramento,VoltEdge,International,1829032.381,230899.8095,65,62.53102157,98.67513228,volume,2,"SKUE2,SKUE3"
72,9,Austin,The Write Stuff,International,91195.2381,1688.800705,3,67.55202822,15.63704357,weight,1,SKUW2
72,9,Austin,Canvas & Co.,Domestic,29549.04762,738.7261905,1,65.66455026,20.52017196,weight,1,SKUA3
72,9,Austin,Bound to Learn,Domestic,1706653.571,81856.8006,38,99.80430242,59.83684254,weight,2,"SKUT2,SKUT4"
72,9,Austin,Form & Function,Domestic,201021.4286,171538.2857,48,9.306547619,99.26984127,volume,1,SKUD2
72,9,Austin,VoltEdge,International,83790,1616.319444,2,93.1,22.44888117,weight,1,SKUE1
72,10,Columbus,The Write Stuff,International,123748.0952,2442.339065,3,91.66525573,22.6142506,weight,2,"SKUW1,SKUW2"
72,10,Columbus,Canvas & Co.,Domestic,48300.47619,1371.731592,2,53.66719577,19.05182766,weight,2,"SKUA2,SKUA3"
72,10,Columbus,Bound to Learn,Domestic,2739183.333,132808.8889,61,99.78809957,60.47763611,weight,2,"SKUT2,SKUT3"
72,10,Columbus,Form & Function,Domestic,247025.7143,91491.00529,26,21.11330891,97.74680052,volume,1,SKUC1
72,10,Columbus,VoltEdge,International,1756060.476,207434.2242,58,67.28201058,99.34589282,volume,2,"SKUE1,SKUE2"
72,10,Sacramento,The Write Stuff,International,69704.7619,1290.828924,2,77.44973545,17.9281795,weight,1,SKUW3
72,10,Sacramento,Canvas & Co.,Domestic,8009.904762,72.42752425,1,17.79978836,2.011875674,weight,1,SKUA1
72,10,Sacramento,Bound to Learn,Domestic,51935.71429,1514.791667,2,57.70634921,21.03877315,weight,1,SKUT1
72,10,Sacramento,Form & Function,Domestic,330694.2857,182344.3571,51,14.40933707,99.31609866,volume,2,"SKUD1,SKUD2"
72,10,Austin,Bound to Learn,Domestic,46072.61905,1343.784722,2,51.19179894,18.6636767,weight,1,SKUT4
72,10,Austin,Form & Function,Domestic,803827.8571,427218.2857,119,15.01079098,99.72415633,volume,2,"SKUD3,SKUC2"
72,10,Austin,VoltEdge,International,156761.9048,25081.90476,7,49.76568405,99.5313681,volume,1,SKUE3
72,11,Columbus,The Write Stuff,International,32552.85714,753.5383598,1,72.33968254,20.93162111,weight,1,SKUW1
72,11,Columbus,Bound to Learn,Domestic,1078602.381,52295.87302,24,99.87059083,60.52763081,weight,1,SKUT3
72,11,Columbus,Form & Function,Domestic,1050853.571,518709.291,145,16.10503558,99.36959598,volume,3,"SKUD3,SKUC1,SKUC2"
72,11,Columbus,VoltEdge,International,1672270.476,205817.9048,58,64.07166575,98.57179347,volume,1,SKUE2
72,11,Sacramento,Canvas & Co.,Domestic,37558.95238,811.1537147,1,83.46433862,22.53204763,weight,2,"SKUA1,SKUA3"
72,11,Sacramento,Bound to Learn,Domestic,46072.61905,1343.784722,2,51.19179894,18.6636767,weight,1,SKUT4
72,11,Sacramento,Form & Function,Domestic,129672.8571,10806.07143,4,72.04047619,75.0421627,volume,1,SKUD1
72,11,Sacramento,VoltEdge,International,240551.9048,26698.22421,8,66.81997354,92.70216738,volume,2,"SKUE1,SKUE3"
72,11,Austin,The Write Stuff,International,160900,2979.62963,4,89.38888889,20.69187243,weight,2,"SKUW2,SKUW3"
72,11,Austin,Canvas & Co.,Domestic,18751.42857,633.0054012,1,41.66984127,17.58348337,weight,1,SKUA2
72,11,Austin,Bound to Learn,Domestic,1712516.667,82027.80754,39,97.57929725,58.42436434,weight,2,"SKUT1,SKUT2"
72,11,Austin,Form & Function,Domestic,201021.4286,171538.2857,48,9.306547619,99.26984127,volume,1,SKUD2
