Month,Day,Supplier,Facility,Num_Trucks,Marginal,Lower,Upper,Scale
24,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,12,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
24,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,14,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
24,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,17,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
24,17,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
24,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,18,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
24,18,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
24,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
24,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
24,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
24,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
24,21,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,1,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
25,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,3,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,5,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,6,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
25,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,7,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,10,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
25,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,10,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,11,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,11,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
25,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,13,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,15,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,16,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,16,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
25,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,19,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,19,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
25,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
25,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
25,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
25,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
25,21,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,3,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
26,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,4,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
26,4,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,8,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
26,8,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
26,8,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
26,9,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,13,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
26,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,13,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
26,13,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
26,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,14,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,17,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
26,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,18,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
26,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,19,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
26,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
26,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
26,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
26,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,1,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,1,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
27,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,3,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
27,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,6,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,6,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
27,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,7,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
27,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,8,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
27,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,10,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,11,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
27,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,12,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
27,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,14,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,15,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,16,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
27,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,17,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
27,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,19,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
27,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
27,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
27,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
27,21,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
28,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,1,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,2,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,3,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,4,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
28,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,6,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,8,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,9,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
28,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,11,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,12,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
28,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,14,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,14,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,14,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
28,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,15,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,16,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,16,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,16,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,17,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
28,17,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,17,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,17,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,18,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
28,18,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,18,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,18,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,19,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
28,19,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,19,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,19,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
28,20,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
28,20,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
28,20,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
28,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
28,20,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
28,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
28,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
28,21,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
29,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
29,1,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
29,1,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
29,1,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
29,1,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
29,2,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
29,2,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
29,2,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
29,2,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
29,3,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
29,3,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
29,3,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
29,4,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
