t_month,t_day,sup,f,level,marginal,lower,upper,scale
73,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,13,International,Austin,0.0,-0.0,0.0,inf,1.0
73,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,14,International,Austin,0.0,-0.0,0.0,inf,1.0
73,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,15,International,Austin,0.0,-0.0,0.0,inf,1.0
73,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,16,International,Austin,0.0,-0.0,0.0,inf,1.0
73,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,17,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,17,International,Austin,0.0,-0.0,0.0,inf,1.0
73,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,18,International,Austin,0.0,-0.0,0.0,inf,1.0
73,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,19,International,Austin,0.0,-0.0,0.0,inf,1.0
73,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
73,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,20,International,Austin,0.0,-0.0,0.0,inf,1.0
73,21,Domestic,Columbus,330944.2696428572,0.0,0.0,inf,1.0
73,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
73,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
73,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
73,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
73,21,International,Austin,0.0,-0.0,0.0,inf,1.0
74,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,1,International,Austin,0.0,-0.0,0.0,inf,1.0
74,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,2,International,Austin,0.0,-0.0,0.0,inf,1.0
74,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,3,International,Austin,0.0,-0.0,0.0,inf,1.0
74,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,4,International,Austin,0.0,-0.0,0.0,inf,1.0
74,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,5,International,Austin,0.0,-0.0,0.0,inf,1.0
74,6,Domestic,Columbus,359955.4954166666,0.0,0.0,inf,1.0
74,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,6,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,6,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,6,International,Austin,3867.4741666666673,0.0,0.0,inf,1.0
74,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,7,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,7,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,7,International,Austin,0.0,-0.0,0.0,inf,1.0
74,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,8,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,8,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,8,International,Austin,0.0,-0.0,0.0,inf,1.0
74,9,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,9,International,Austin,0.0,-0.0,0.0,inf,1.0
74,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,10,International,Austin,0.0,-0.0,0.0,inf,1.0
74,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,11,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,11,International,Austin,0.0,-0.0,0.0,inf,1.0
74,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,12,International,Austin,0.0,-0.0,0.0,inf,1.0
74,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,13,International,Austin,0.0,-0.0,0.0,inf,1.0
74,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,14,International,Austin,0.0,-0.0,0.0,inf,1.0
74,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,15,International,Austin,0.0,-0.0,0.0,inf,1.0
74,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,16,International,Austin,0.0,-0.0,0.0,inf,1.0
74,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,17,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,17,International,Austin,0.0,-0.0,0.0,inf,1.0
74,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,18,International,Austin,0.0,-0.0,0.0,inf,1.0
74,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,19,International,Austin,0.0,-0.0,0.0,inf,1.0
74,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,20,International,Austin,0.0,-0.0,0.0,inf,1.0
74,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
74,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
74,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
74,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
74,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
74,21,International,Austin,0.0,-0.0,0.0,inf,1.0
75,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,1,International,Austin,0.0,-0.0,0.0,inf,1.0
75,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,2,International,Austin,0.0,-0.0,0.0,inf,1.0
75,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,3,International,Austin,0.0,-0.0,0.0,inf,1.0
75,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,4,International,Austin,0.0,-0.0,0.0,inf,1.0
75,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,5,International,Austin,0.0,-0.0,0.0,inf,1.0
75,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,6,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,6,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,6,International,Austin,0.0,-0.0,0.0,inf,1.0
75,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,7,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,7,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,7,International,Austin,0.0,-0.0,0.0,inf,1.0
75,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,8,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,8,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,8,International,Austin,0.0,-0.0,0.0,inf,1.0
75,9,Domestic,Columbus,381522.9516071428,0.0,0.0,inf,1.0
75,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,9,International,Austin,0.0,-0.0,0.0,inf,1.0
75,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,10,International,Austin,0.0,-0.0,0.0,inf,1.0
75,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,11,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,11,International,Austin,0.0,-0.0,0.0,inf,1.0
75,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,12,International,Austin,0.0,-0.0,0.0,inf,1.0
75,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,13,International,Austin,0.0,-0.0,0.0,inf,1.0
75,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,14,International,Austin,0.0,-0.0,0.0,inf,1.0
75,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,15,International,Austin,0.0,-0.0,0.0,inf,1.0
75,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,16,International,Austin,0.0,-0.0,0.0,inf,1.0
75,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,17,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,17,International,Austin,0.0,-0.0,0.0,inf,1.0
75,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,18,International,Austin,0.0,-0.0,0.0,inf,1.0
75,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,19,International,Austin,0.0,-0.0,0.0,inf,1.0
75,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
75,20,International,Austin,0.0,-0.0,0.0,inf,1.0
75,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
75,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
75,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
75,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
75,21,International,Sacramento,3880.760555555555,0.0,0.0,inf,1.0
75,21,International,Austin,0.0,-0.0,0.0,inf,1.0
76,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,1,International,Austin,0.0,-0.0,0.0,inf,1.0
76,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,2,International,Austin,0.0,-0.0,0.0,inf,1.0
76,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,3,International,Austin,0.0,-0.0,0.0,inf,1.0
76,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,4,International,Austin,0.0,-0.0,0.0,inf,1.0
76,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,5,International,Austin,0.0,-0.0,0.0,inf,1.0
76,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,6,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,6,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,6,International,Austin,0.0,-0.0,0.0,inf,1.0
76,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,7,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,7,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,7,International,Austin,0.0,-0.0,0.0,inf,1.0
76,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,8,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,8,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,8,International,Austin,0.0,-0.0,0.0,inf,1.0
76,9,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,9,International,Austin,3981.0724999999998,0.0,0.0,inf,1.0
76,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,10,International,Austin,0.0,-0.0,0.0,inf,1.0
76,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,11,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,11,International,Austin,0.0,-0.0,0.0,inf,1.0
76,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,12,International,Austin,0.0,-0.0,0.0,inf,1.0
76,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,13,International,Austin,0.0,-0.0,0.0,inf,1.0
76,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,14,International,Austin,0.0,-0.0,0.0,inf,1.0
76,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,15,International,Austin,0.0,-0.0,0.0,inf,1.0
76,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,16,International,Austin,0.0,-0.0,0.0,inf,1.0
76,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,17,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,17,International,Austin,0.0,-0.0,0.0,inf,1.0
76,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,18,International,Austin,0.0,-0.0,0.0,inf,1.0
76,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,19,International,Austin,0.0,-0.0,0.0,inf,1.0
76,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
76,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
76,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
76,20,International,Austin,0.0,-0.0,0.0,inf,1.0
76,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
76,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
76,21,Domestic,Austin,392149.71848214284,0.0,0.0,inf,1.0
